Date,FIPS,MMWR_week,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_5PlusPop_Pct_SVI,Series_Complete_5to17Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI,Metro_status,Series_Complete_Pop_Pct_UR_Equity,Series_Complete_5PlusPop_Pct_UR_Equity,Series_Complete_5to17Pop_Pct_UR_Equity,Series_Complete_12PlusPop_Pct_UR_Equity,Series_Complete_18PlusPop_Pct_UR_Equity,Series_Complete_65PlusPop_Pct_UR_Equity,Booster_Doses_Vax_Pct_SVI,Booster_Doses_12PlusVax_Pct_SVI,Booster_Doses_18PlusVax_Pct_SVI,Booster_Doses_65PlusVax_Pct_SVI,Booster_Doses_Vax_Pct_UR_Equity,Booster_Doses_12PlusVax_Pct_UR_Equity,Booster_Doses_18PlusVax_Pct_UR_Equity,Booster_Doses_65PlusVax_Pct_UR_Equity,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
12/31/2021,47087,52,Jackson County,TN,97.9,4252,36.1,4250,37.8,4220,40.5,4119,42.5,1658,61.4,3818,32.4,3817,34,,,3804,36.5,3720,38.4,1539,57,1481,38.8,,,,,1479,39.8,1304,47.6,902,58.6,,,,,C,10,10,,10,10,11,Non-metro,6,6,,6,6,7,,,,,,,,,11786,11241,,10426,9689,2702,,,,,,,,
12/31/2021,31053,52,Dodge County,NE,90.3,,0,,0,,0,,0,,0,18628,50.9,18628,54.6,,,18227,59.3,16965,61.2,5217,73.5,9374,50.3,,,,,9346,55.1,7207,73.4,4670,89.5,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,36565,34132,,30718,27728,7097,,,,,,,,
12/31/2021,48339,52,Montgomery County,TX,99.1,364962,60.1,364906,64.4,355897,70.6,327093,72.9,73278,90,312267,51.4,312254,55.1,,,306965,60.9,282494,62.9,65348,80.2,82894,26.5,,,,,82096,29.1,57098,40.3,32644,50,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,607391,567015,,504312,448951,81457,,,,,,,,
12/31/2021,32023,52,Nye County,NV,94.9,23742,51,23742,53.3,23498,56.5,22681,58.5,10902,77.3,20569,44.2,20569,46.2,,,20418,49.1,19748,50.9,9690,68.7,7260,35.3,,,,,7252,36.7,6515,43.6,4775,49.3,,,,,C,11,11,,11,12,11,Non-metro,7,7,,7,8,7,,,,,,,,,46523,44538,,41558,38803,14096,,,,,,,,
12/31/2021,39173,52,Wood County,OH,98.7,82091,62.8,82089,66.2,79269,69.8,73986,71,20112,95,77588,59.3,77588,62.6,,,75416,66.4,70520,67.6,19343,94.2,34224,44.1,,,,,33924,48.1,23117,62.1,13882,71.8,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,130817,123928,,113587,104261,20525,,,,,,,,
12/31/2021,24013,52,Carroll County,MD,98.7,129551,76.9,129547,81.4,124497,85.6,115165,87.2,30367,95,117965,70,117965,74.1,,,114589,78.8,105912,80.2,28303,95,51724,43.8,,,,,51182,48.3,35598,59.1,19845,70.1,,,,,A,4,4,,4,4,4,Metro,4,4,,4,4,4,,,,,,,,,168447,159220,,145387,132087,29112,,,,,,,,
12/31/2021,31015,52,Boyd County,NE,90.3,642,33.5,,0,,0,,0,,0,638,33.2,638,34.8,,,637,37.9,620,39.6,293,49.2,332,52,,,,,332,53.5,303,61.2,215,73.4,,,,,A,2,2,,2,2,2,Non-metro,6,6,,6,6,6,,,,,,,,,1919,1833,,1682,1564,595,,,,,,,,
12/31/2021,20149,52,Pottawatomie County,KS,93.7,10640,43.6,10638,47.2,10244,52,9473,54.7,2757,77.3,9308,38.2,9308,41.3,,,9046,45.9,8379,48.4,2537,71.2,3835,41.2,,,,,3788,45.2,2735,58.2,1733,68.3,,,,,A,2,3,,3,3,4,Metro,2,3,,3,3,4,,,,,,,,,24383,22542,,19704,17322,3565,,,,,,,,
12/31/2021,42111,52,Somerset County,PA,94.6,38188,52,38184,54.5,37748,57.9,36513,60.4,14011,83,33666,45.8,33665,48,,,33416,51.3,32335,53.5,12348,73.2,12397,36.8,,,,,12347,38.2,10185,47.7,6874,55.7,,,,,B,7,7,,8,8,8,Non-metro,7,7,,8,8,8,,,,,,,,,73447,70102,,65139,60412,16876,,,,,,,,
12/31/2021,13063,52,Clayton County,GA,59.8,77691,26.6,,0,,0,,0,,0,69335,23.7,69334,25.6,,,68388,28.7,60057,28.4,11627,41.3,26805,38.7,,,,,26595,44.3,19354,69,10059,86.5,,,,,D,13,13,,13,13,14,Metro,1,1,,1,1,2,,,,,,,,,292256,270441,,238477,211634,28167,,,,,,,,
12/31/2021,27007,52,Beltrami County,MN,94.5,33170,70.3,33166,75.5,31200,80,28595,80.9,7774,95,29332,62.2,29331,66.8,,,28164,72.2,25867,73.2,7334,94.4,11667,39.8,,,,,11614,44.9,8065,58.1,4870,66.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,47188,43912,,39001,35342,7773,,,,,,,,
12/31/2021,13237,52,Putnam County,GA,59.8,3769,17,,0,,0,,0,,0,3590,16.2,3590,17.1,,,3556,18.4,3213,18.1,1030,18.7,2390,66.6,,,,,2385,74.2,2034,95,1411,95,,,,,B,5,5,,5,5,5,Non-metro,5,5,,5,5,5,,,,,,,,,22119,21045,,19333,17786,5496,,,,,,,,
12/31/2021,47037,52,Davidson County,TN,97.9,485569,70,485515,74.9,472932,79.6,446279,81,82353,94.6,428984,61.8,428968,66.2,,,420240,70.8,397677,72.2,76567,88,162503,37.9,,,,,161495,40.6,91418,54.7,50573,66.1,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,694144,648128,,593793,551071,87023,,,,,,,,
12/31/2021,13311,52,White County,GA,59.8,,0,,0,,0,,0,,0,4311,14,4311,14.7,,,4271,15.8,4012,16.2,1251,17.4,3562,82.6,,,,,3551,88.5,3081,95,2216,95,,,,,A,1,1,,1,1,1,Non-metro,5,5,,5,5,5,,,,,,,,,30798,29332,,27032,24763,7191,,,,,,,,
12/31/2021,01083,52,Limestone County,AL,92.7,40106,40.5,40106,42.9,39723,46.8,38013,49.5,11271,74.7,34328,34.7,34328,36.7,,,34167,40.3,32725,42.6,10155,67.3,8850,25.8,,,,,8834,27,7430,36.7,5066,49.9,,,,,C,10,10,,11,11,11,Metro,2,2,,3,3,3,,,,,,,,,98915,93441,,84846,76842,15081,,,,,,,,
12/31/2021,30089,52,Sanders County,MT,95.8,4821,39.8,4821,41.7,4811,44.7,4687,46.9,2470,63,4467,36.9,4467,38.7,,,4462,41.4,4352,43.5,2330,59.5,1835,41.1,,,,,1833,42.1,1654,47.1,1251,53.7,,,,,B,6,6,,7,7,7,Non-metro,6,6,,7,7,7,,,,,,,,,12113,11548,,10768,10004,3919,,,,,,,,
12/31/2021,21147,52,McCreary County,KY,94.1,7210,41.8,7210,44.4,7128,48.1,6849,50.6,1890,67.5,6432,37.3,6432,39.6,,,6384,43.1,6141,45.4,1736,62,1906,29.6,,,,,1905,31,1284,38.1,804,46.3,,,,,D,14,14,,15,15,15,Non-metro,6,6,,7,7,7,,,,,,,,,17231,16241,,14808,13525,2802,,,,,,,,
12/31/2021,48227,52,Howard County,TX,99.1,15260,41.6,15256,44.4,15175,48.6,14620,51,3329,69.2,13299,36.3,13298,38.7,,,13259,42.4,12790,44.6,2990,62.1,2385,17.9,,,,,2382,18.6,1884,28.7,1176,39.3,,,,,D,14,14,,15,15,15,Non-metro,6,6,,7,7,7,,,,,,,,,36664,34330,,31250,28652,4813,,,,,,,,
12/31/2021,55127,52,Walworth County,WI,96.8,58903,56.7,58902,59.6,57725,63.5,54430,65.7,17811,93.4,53113,51.1,53113,53.7,,,52325,57.6,49434,59.7,16300,85.5,22105,41.6,,,,,22008,44.5,17363,56.5,11020,67.6,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,103868,98852,,90872,82832,19065,,,,,,,,
12/31/2021,48231,52,Hunt County,TX,99.1,45919,46.6,45906,49.7,45378,54.5,42674,56.8,12408,78.5,39906,40.5,39899,43.2,,,39628,47.6,37421,49.8,11303,71.5,10624,26.6,,,,,10596,28.3,8761,39.2,5799,51.3,,,,,D,15,15,,15,15,16,Metro,3,3,,3,3,4,,,,,,,,,98594,92378,,83269,75098,15810,,,,,,,,
12/31/2021,29155,52,Pemiscot County,MO,91.3,5940,37.6,5940,40.5,5897,45.1,5712,48.5,1939,69.7,4642,29.4,4642,31.7,,,4628,35.4,4489,38.1,1503,54,663,14.3,,,,,663,14.8,549,18.7,297,19.8,,,,,D,13,14,,14,14,15,Non-metro,5,6,,6,6,7,,,,,,,,,15805,14653,,13073,11775,2783,,,,,,,,
12/31/2021,48345,52,Motley County,TX,99.1,464,38.7,464,40.7,464,43.7,457,47.5,278,75.5,330,27.5,330,28.9,,,330,31.1,326,33.9,211,57.3,116,35.2,,,,,116,35.6,109,39.6,88,41.7,,,,,C,9,9,,10,10,11,Non-metro,5,5,,6,6,7,,,,,,,,,1200,1141,,1061,963,368,,,,,,,,
12/31/2021,46037,52,Day County,SD,96.7,4012,74,4012,78.2,3903,84.2,3619,85.9,1505,95,3361,62,3361,65.5,,,3299,71.2,3086,73.3,1286,90.5,1394,41.5,,,,,1391,45.1,1163,54.7,790,61.4,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,5424,5132,,4636,4211,1421,,,,,,,,
12/31/2021,22007,52,Assumption Parish,LA,96.8,10133,46.3,10133,49,10061,53.1,9594,55.6,3039,74,8889,40.6,8889,43,,,8862,46.8,8477,49.1,2818,68.7,2578,29,,,,,2574,30.4,2283,42,1500,53.2,,,,,D,15,15,,15,15,15,Non-metro,7,7,,7,7,7,,,,,,,,,21891,20686,,18939,17256,4104,,,,,,,,
12/31/2021,06037,52,Los Angeles County,CA,97.5,7833520,78,7832622,82.8,7606923,88.3,6984361,88.5,1351985,95,6757813,67.3,6757524,71.4,,,6612793,76.7,6082273,77,1177126,83.3,2377210,35.2,,,,,2359130,38.8,1403659,51.5,734002,62.4,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,10039107,9459251,,8619513,7894557,1413753,,,,,,,,
12/31/2021,17003,52,Alexander County,IL,98,2009,34.9,2009,36.9,2003,40.6,1946,43.4,783,58.8,1657,28.8,1657,30.4,,,1655,33.6,1617,36.1,675,50.7,536,32.3,,,,,535,33.1,481,39.2,333,49.3,,,,,D,13,14,,14,14,15,Metro,1,2,,2,2,3,,,,,,,,,5761,5446,,4932,4481,1332,,,,,,,,
12/31/2021,08067,52,La Plata County,CO,97.3,42591,75.8,42573,79.5,41002,82.9,38324,83.8,10248,95,38362,68.2,38362,71.7,,,37167,75.2,34770,76,9511,92.8,18503,48.2,,,,,18369,52.8,12113,65.7,7046,74.1,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,56221,53527,,49452,45749,10249,,,,,,,,
12/31/2021,37187,52,Washington County,NC,97.2,6853,59.2,6852,62.4,6800,67.4,6521,70.3,2820,95,5460,47.2,5460,49.7,,,5433,53.9,5186,55.9,2248,76.7,1532,28.1,,,,,1531,29.5,1379,36.1,1006,44.8,,,,,D,15,15,,16,16,16,Non-metro,7,7,,8,8,8,,,,,,,,,11580,10985,,10083,9274,2932,,,,,,,,
12/31/2021,08001,52,Adams County,CO,97.3,361412,69.8,361394,75,347630,81.1,316760,82.9,52311,94.2,331652,64.1,331647,68.9,,,322514,75.2,293820,76.9,49759,89.6,112943,34.1,,,,,112177,38.2,65100,54.5,33182,66.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,517421,481692,,428707,382230,55528,,,,,,,,
12/31/2021,40085,52,Love County,OK,94,5035,49.1,5035,52.4,4995,58,4796,61.6,1654,82.4,4107,40.1,4107,42.8,,,4088,47.4,3930,50.4,1409,70.2,1279,31.1,,,,,1273,32.4,1049,41.7,719,51,,,,,C,11,11,,11,12,12,Non-metro,7,7,,7,8,8,,,,,,,,,10253,9604,,8616,7790,2007,,,,,,,,
12/31/2021,51193,52,Westmoreland County,VA,80.6,8843,49.1,8843,51.9,8788,55.9,8438,57.9,3379,73.2,7961,44.2,7961,46.7,,,7933,50.4,7673,52.7,3201,69.3,1065,13.4,,,,,1063,13.9,932,17.3,647,20.2,,,,,B,7,7,,8,8,7,Non-metro,7,7,,8,8,7,,,,,,,,,18015,17036,,15732,14570,4619,,,,,,,,
12/31/2021,48315,52,Marion County,TX,99.1,4318,43.8,4318,45.9,4298,49.4,4148,51.4,1731,64.2,3818,38.7,3818,40.6,,,3805,43.8,3682,45.6,1580,58.6,1121,29.4,,,,,1119,30.4,1010,36.6,695,44,,,,,C,10,11,,11,11,11,Non-metro,6,7,,7,7,7,,,,,,,,,9854,9413,,8692,8072,2697,,,,,,,,
12/31/2021,20061,52,Geary County,KS,93.7,27617,87.2,27617,95,27163,95,25588,95,3218,95,19837,62.6,19837,71,,,19580,81.4,18391,83.9,2674,93.6,2982,15,,,,,2962,16.1,2162,37.7,1360,50.9,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,31670,27951,,24056,21927,2858,,,,,,,,
12/31/2021,37067,52,Forsyth County,NC,97.2,308913,80.8,308866,85.8,300863,92.4,282329,95,78597,95,224523,58.7,224483,62.4,,,219219,67.3,204320,69.2,54036,86.2,39848,17.7,,,,,39500,19.3,27012,24.6,15343,28.4,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,382295,359934,,325690,295401,62720,,,,,,,,
12/31/2021,22033,52,East Baton Rouge Parish,LA,96.8,264788,60.2,264768,64.4,260178,69.9,243376,71.6,61778,95,233689,53.1,233685,56.8,,,231615,62.2,217610,64,58886,91.4,79866,34.2,,,,,79457,36.5,58043,49.8,36095,61.3,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,440059,411392,,372423,339986,64429,,,,,,,,
12/31/2021,19035,52,Cherokee County,IA,97.4,6170,54.9,6170,58.1,6114,63.5,5915,67.2,2438,88,5729,51,5729,54,,,5705,59.2,5522,62.7,2305,83.2,2731,47.7,,,,,2731,49.5,2300,60.2,1623,70.4,,,,,A,4,4,,4,4,4,Non-metro,8,8,,8,8,8,,,,,,,,,11235,10614,,9633,8806,2770,,,,,,,,
12/31/2021,30085,52,Roosevelt County,MT,95.8,8367,76,8367,84.3,8150,95,7239,95,1606,95,6945,63.1,6945,70,,,6921,82,6240,85.2,1485,95,2160,31.1,,,,,2147,34.4,1553,49.2,894,60.2,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,11004,9924,,8436,7320,1293,,,,,,,,
12/31/2021,30061,52,Mineral County,MT,95.8,2638,60,2636,63.1,2597,66.8,2485,69.1,1112,85.5,2293,52.1,2293,54.9,,,2268,58.3,2175,60.5,992,76.3,977,42.6,,,,,977,44.9,829,51.4,591,59.6,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,4397,4180,,3889,3597,1300,,,,,,,,
12/31/2021,37041,52,Chowan County,NC,97.2,9621,69,9620,72.6,9543,78.4,9150,82,3796,95,7361,52.8,7360,55.6,,,7325,60.2,7005,62.7,2889,82.1,1859,25.3,,,,,1854,26.5,1646,32.9,1158,40.1,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,13943,13243,,12171,11164,3521,,,,,,,,
12/31/2021,48465,52,Val Verde County,TX,99.1,39583,80.7,39569,88,38212,95,33864,95,7054,95,30738,62.7,30732,68.4,,,29983,75.9,26384,75.2,5591,79.8,5189,16.9,,,,,5142,19.5,3708,31.7,2259,40.4,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,49025,44960,,39487,35108,7003,,,,,,,,
12/31/2021,08109,52,Saguache County,CO,97.3,2519,36.9,2519,39.1,2466,41.5,2353,43.7,863,51.6,2327,34.1,2327,36.1,,,2308,38.9,2207,41,847,50.6,1112,47.8,,,,,1112,50.4,865,59.1,538,63.5,,,,,D,14,14,,14,15,15,Non-metro,6,6,,6,7,7,,,,,,,,,6824,6449,,5938,5381,1674,,,,,,,,
12/31/2021,37059,52,Davie County,NC,97.2,30752,71.8,30751,75.4,30154,80.9,28518,84.1,10548,95,23187,54.1,23186,56.9,,,22812,61.2,21410,63.2,7538,81.2,5250,22.6,,,,,5213,24.3,4184,30.1,2654,35.2,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,42846,40760,,37262,33901,9279,,,,,,,,
12/31/2021,28075,52,Lauderdale County,MS,98.3,40898,55.2,40893,58.9,40589,64.6,38310,67.4,11444,86.9,35343,47.7,35342,50.9,,,35222,56,33371,58.7,10497,79.7,7827,22.1,,,,,7814,23.4,6688,33.2,4408,42,,,,,D,15,16,,16,16,16,Non-metro,7,8,,8,8,8,,,,,,,,,74125,69458,,62857,56837,13170,,,,,,,,
12/31/2021,26041,52,Delta County,MI,95.8,22721,63.5,22720,66.8,22673,72.4,21983,76.3,9352,95,21411,59.8,21410,63,,,21345,68.2,20613,71.5,8749,95,9008,42.1,,,,,8992,43.6,7582,51.8,5102,58.3,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,35784,33999,,31295,28815,8893,,,,,,,,
12/31/2021,01049,52,DeKalb County,AL,92.7,28303,39.6,28301,42.1,28128,46.4,26803,49.3,8837,70.1,22881,32,22881,34,,,22827,37.7,21844,40.2,7414,58.8,6250,27.3,,,,,6242,28.6,5347,38.7,3667,49.5,,,,,D,14,14,,14,15,15,Non-metro,6,6,,6,7,7,,,,,,,,,71513,67244,,60601,54392,12601,,,,,,,,
12/31/2021,42065,52,Jefferson County,PA,94.6,22415,51.6,22414,54.7,22145,59.2,21376,62.5,8541,91.4,20055,46.2,20054,48.9,,,19884,53.2,19224,56.2,7808,83.6,7884,39.3,,,,,7853,40.8,6549,49.4,4395,56.3,,,,,B,7,7,,8,8,8,Non-metro,7,7,,8,8,8,,,,,,,,,43425,41012,,37402,34209,9343,,,,,,,,
12/31/2021,20119,52,Meade County,KS,93.7,2032,50.4,2032,53.8,2006,59.9,1906,63,764,95,1560,38.7,1560,41.3,,,1545,46.1,1457,48.1,442,56.1,386,24.7,,,,,384,26.4,285,33.8,134,30.3,,,,,B,6,7,,7,7,7,Non-metro,6,7,,7,7,7,,,,,,,,,4033,3777,,3351,3026,788,,,,,,,,
12/31/2021,18175,52,Washington County,IN,98.6,11962,42.7,11962,45.3,11777,49.2,11204,51.9,3681,75.7,10819,38.6,10819,41,,,10721,44.8,10265,47.6,3517,72.4,3464,32,,,,,3453,33.6,2844,42.6,1877,53.4,,,,,B,6,7,,7,7,8,Metro,2,3,,3,3,4,,,,,,,,,28036,26390,,23948,21578,4861,,,,,,,,
12/31/2021,05145,52,White County,AR,90.4,38969,49.5,38966,52.6,38342,57.2,35873,59.2,11033,83.6,33271,42.2,33271,44.9,,,33042,49.3,30946,51,10069,76.3,9279,27.9,,,,,9246,29.9,7252,39.3,4645,46.1,,,,,C,11,11,,11,12,12,Non-metro,7,7,,7,8,8,,,,,,,,,78753,74139,,67007,60632,13195,,,,,,,,
12/31/2021,18117,52,Orange County,IN,98.6,11575,58.9,11575,62.8,11416,68.1,10856,71.5,3875,95,10465,53.3,10465,56.8,,,10374,61.9,9895,65.2,3624,93.2,3675,35.1,,,,,3663,37,3043,46.2,1993,55,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,19646,18436,,16761,15178,3890,,,,,,,,
12/31/2021,22125,52,West Feliciana Parish,LA,96.8,14628,94,14627,95,14502,95,13891,95,3411,95,13232,85,13232,88.7,,,13187,94.9,12653,95,3246,95,5665,42.8,,,,,5657,44.7,4286,57.9,2132,65.7,,,,,C,12,12,,12,12,12,Metro,4,4,,4,4,4,,,,,,,,,15568,14919,,13890,13012,2406,,,,,,,,
12/31/2021,37087,52,Haywood County,NC,97.2,44646,71.6,44641,75.3,43928,80,42326,83,17239,95,34240,54.9,34238,57.8,,,33757,61.4,32371,63.5,13011,83.6,9643,28.2,,,,,9616,29.7,7800,35.6,5297,40.7,,,,,B,8,8,,8,8,8,Metro,4,4,,4,4,4,,,,,,,,,62317,59266,,54941,50968,15572,,,,,,,,
12/31/2021,19139,52,Muscatine County,IA,97.4,27239,63.8,27239,68.2,26547,74.3,24731,77,7019,95,24805,58.1,24805,62.1,,,24353,68.1,22771,70.9,6561,89.4,9658,38.9,,,,,9603,42.2,7276,56.8,4476,68.2,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,42664,39937,,35740,32108,7341,,,,,,,,
12/31/2021,28051,52,Holmes County,MS,98.3,10447,61.4,10445,65.7,10344,72.6,9495,74.5,2595,95,9237,54.3,9237,58.1,,,9196,64.5,8484,66.5,2445,91.6,2361,25.6,,,,,2353,27.7,2006,39.3,1196,48.9,,,,,D,16,16,,16,16,16,Non-metro,8,8,,8,8,8,,,,,,,,,17010,15906,,14253,12752,2670,,,,,,,,
12/31/2021,39083,52,Knox County,OH,98.7,27479,44.1,27478,47,27017,50.8,25751,53.4,9310,80.3,25752,41.3,25751,44,,,25414,47.8,24259,50.3,8887,76.6,10823,42,,,,,10773,44.4,8557,54.7,5674,63.8,,,,,B,7,7,,7,8,8,Non-metro,7,7,,7,8,8,,,,,,,,,62322,58514,,53140,48217,11599,,,,,,,,
12/31/2021,28025,52,Clay County,MS,98.3,9431,48.8,9431,51.8,9376,56.6,8822,58.8,2964,81.2,8319,43.1,8319,45.7,,,8289,50,7830,52.2,2740,75.1,1958,23.5,,,,,1955,25,1724,33.6,1213,44.3,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,19316,18206,,16575,14994,3649,,,,,,,,
12/31/2021,30077,52,Powell County,MT,95.8,3242,47.1,3242,49.1,3228,51.8,3150,53.5,1188,81.1,3001,43.6,3001,45.4,,,2990,48,2919,49.6,1106,75.5,1030,34.3,,,,,1028,35.2,874,44.5,591,53.4,,,,,B,7,7,,7,7,8,Non-metro,7,7,,7,7,8,,,,,,,,,6890,6607,,6230,5888,1464,,,,,,,,
12/31/2021,34031,52,Passaic County,NJ,93.8,390951,77.9,390886,83.5,382233,90.5,353322,92.3,74165,95,325311,64.8,325303,69.5,,,320912,76,296710,77.5,62144,82.7,89766,27.6,,,,,89244,30.1,61772,42.8,33750,54.3,,,,,D,16,16,,16,16,16,Metro,4,4,,4,4,4,,,,,,,,,501826,468202,,422206,382808,75180,,,,,,,,
12/31/2021,48033,52,Borden County,TX,99.1,244,37.3,244,38.9,242,42.2,227,43.3,77,44.3,215,32.9,215,34.2,,,214,37.3,203,38.7,74,42.5,36,16.7,,,,,36,17.7,31,22.8,20,27,,,,,A,2,2,,2,2,2,Non-metro,6,6,,6,6,6,,,,,,,,,654,628,,574,524,174,,,,,,,,
12/31/2021,27151,52,Swift County,MN,94.5,5478,59.1,5477,63.1,5308,67.7,5002,70.3,1876,90.2,5126,55.3,5126,59.1,,,5002,63.8,4718,66.3,1813,87.2,2574,50.2,,,,,2563,54.3,2051,65.4,1358,74.9,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,9266,8674,,7841,7112,2079,,,,,,,,
12/31/2021,54041,52,Lewis County,WV,97.3,9702,61,9699,64.4,9553,69.7,9077,72.2,3121,92.8,8843,55.6,8840,58.7,,,8747,63.8,8324,66.2,2929,87.1,3668,41.5,,,,,3649,43.8,2934,54.2,1835,62.6,,,,,C,12,12,,12,12,12,Non-metro,8,8,,8,8,8,,,,,,,,,15907,15058,,13702,12565,3363,,,,,,,,
12/31/2021,26053,52,Gogebic County,MI,95.8,9584,68.6,9583,71.7,9541,76.7,9275,79.7,4038,95,8925,63.9,8925,66.8,,,8897,71.5,8626,74.2,3716,92.9,4036,45.2,,,,,4032,46.7,3350,53.9,2285,61.5,,,,,B,8,8,,8,8,8,Non-metro,8,8,,8,8,8,,,,,,,,,13975,13362,,12447,11633,3998,,,,,,,,
12/31/2021,48239,52,Jackson County,TX,99.1,7115,48.2,7111,51.8,7002,57,6620,60.1,2246,82.6,6294,42.6,6293,45.9,,,6230,50.7,5895,53.5,2088,76.8,1768,28.1,,,,,1763,29.9,1494,39.9,1023,49,,,,,C,11,11,,12,12,12,Non-metro,7,7,,8,8,8,,,,,,,,,14760,13715,,12287,11014,2720,,,,,,,,
12/31/2021,45087,52,Union County,SC,93.9,12465,45.6,12457,48.3,12371,52.5,11932,55.5,4590,81.5,10773,39.4,10769,41.8,,,10731,45.5,10360,48.2,4112,73,3375,31.3,,,,,3370,32.5,2998,40.2,2040,49.6,,,,,D,14,15,,15,15,16,Metro,2,3,,3,3,4,,,,,,,,,27316,25766,,23563,21513,5632,,,,,,,,
12/31/2021,20181,52,Sherman County,KS,93.7,2730,46.1,2730,49.5,2670,54.2,2550,57.3,947,82.2,2480,41.9,2480,45,,,2443,49.6,2334,52.5,876,76,903,36.4,,,,,900,38.6,740,50.6,532,60.7,,,,,B,7,7,,7,8,8,Non-metro,7,7,,7,8,8,,,,,,,,,5917,5516,,4924,4449,1152,,,,,,,,
12/31/2021,29135,52,Moniteau County,MO,91.3,6213,38.5,6213,41.2,6143,45.3,5768,47.2,1985,76.1,5564,34.5,5564,36.9,,,5521,40.7,5174,42.3,1834,70.3,1988,35.7,,,,,1986,38.4,1616,49.3,1072,58.5,,,,,C,10,10,,11,11,12,Metro,2,2,,3,3,4,,,,,,,,,16132,15090,,13551,12224,2610,,,,,,,,
12/31/2021,19057,52,Des Moines County,IA,97.4,20912,53.7,20912,57,20587,62,19680,65.2,7241,87.6,19133,49.1,19133,52.1,,,18909,57,18086,59.9,6840,82.8,8701,45.5,,,,,8683,48,7263,60.6,4906,71.7,,,,,B,7,8,,8,8,8,Non-metro,7,8,,8,8,8,,,,,,,,,38967,36715,,33188,30179,8264,,,,,,,,
